Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Payment Mode
7467,CA-2019-138282,19-05-2019,23-05-2019,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Los Angeles,California,West,OFF-AP-10001366,Office Supplies,Appliances,Staple holder,87.84,8,23.7168,Cards
639,CA-2019-115917,20-05-2019,25-05-2019,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Vallejo,California,West,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2,5,272.792,Cards
640,CA-2019-115917,20-05-2019,25-05-2019,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Vallejo,California,West,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,15.424,4,5.0128,COD
793,CA-2019-105256,20-05-2019,20-05-2019,Same Day,JK-15730,Joe Kamberova,Consumer,United States,Asheville,North Carolina,South,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1363.96,5,85.2475,COD
3688,CA-2019-108567,20-05-2019,24-05-2019,Standard Class,DB-13210,Dean Braden,Consumer,United States,Port Saint Lucie,Florida,South,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,2.694,2,-2.245,Cards
3968,CA-2019-146010,20-05-2019,23-05-2019,First Class,EH-14125,Eugene Hildebrand,Home Office,United States,Colorado Springs,Colorado,West,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,40.635,7,-32.508,COD
524,US-2019-139486,21-05-2019,23-05-2019,First Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,55.176,3,-12.4146,Cards
525,US-2019-139486,21-05-2019,23-05-2019,First Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,West,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,66.26,2,27.1666,Cards
2419,CA-2019-107202,21-05-2019,28-05-2019,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Sparks,Nevada,West,TEC-MA-10000112,Technology,Machines,Panasonic KX MB2061 Multifunction Printer,2396.4,10,179.73,COD
4361,CA-2019-127642,21-05-2019,23-05-2019,First Class,CP-12340,Christine Phan,Corporate,United States,Warwick,Rhode Island,East,OFF-PA-10000565,Office Supplies,Paper,Easy-staple paper,111.96,2,54.8604,COD
7068,CA-2019-114209,21-05-2019,26-05-2019,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Dallas,Texas,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",1.964,2,-3.2406,COD
7069,CA-2019-114209,21-05-2019,26-05-2019,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Dallas,Texas,Central,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,82.656,9,30.996,Cards
9796,CA-2019-125920,21-05-2019,28-05-2019,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Chicago,Illinois,Central,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",3.798,3,-5.8869,Online
2441,CA-2019-146934,22-05-2019,27-05-2019,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Passaic,New Jersey,East,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,345,5,86.25,Online
2442,CA-2019-146934,22-05-2019,27-05-2019,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Passaic,New Jersey,East,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,174.286,2,-19.9184,COD
2443,CA-2019-146934,22-05-2019,27-05-2019,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Passaic,New Jersey,East,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,662.84,4,172.3384,Cards
2444,CA-2019-146934,22-05-2019,27-05-2019,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Passaic,New Jersey,East,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,95.1,5,30.432,COD
2445,CA-2019-146934,22-05-2019,27-05-2019,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Passaic,New Jersey,East,OFF-EN-10002973,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,26.88,6,12.9024,Online
2446,CA-2019-146934,22-05-2019,27-05-2019,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Passaic,New Jersey,East,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,257.98,2,74.8142,Cards
4724,CA-2019-159653,22-05-2019,22-05-2019,Same Day,JF-15490,Jeremy Farry,Consumer,United States,Athens,Georgia,South,OFF-LA-10004345,Office Supplies,Labels,Avery 493,14.73,3,7.2177,Online
8456,CA-2019-154081,22-05-2019,29-05-2019,Standard Class,JE-15610,Jim Epp,Corporate,United States,Los Angeles,California,West,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,222.384,2,22.2384,Online
1330,CA-2019-142762,23-05-2019,27-05-2019,Standard Class,LD-17005,Lisa DeCherney,Consumer,United States,San Francisco,California,West,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",37.05,3,16.302,COD
1445,CA-2019-133725,23-05-2019,28-05-2019,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,1979.928,9,148.4946,COD
1578,CA-2019-154403,23-05-2019,27-05-2019,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Florence,Alabama,South,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,4.98,1,2.4402,Cards
6426,CA-2019-143714,23-05-2019,27-05-2019,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,2399.976,4,1119.9968,COD
6427,CA-2019-143714,23-05-2019,27-05-2019,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,6.294,1,-4.196,Cards
6428,CA-2019-143714,23-05-2019,27-05-2019,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,10.368,2,3.6288,Online
6429,CA-2019-143714,23-05-2019,27-05-2019,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,122.382,3,-24.4764,COD
5002,CA-2019-136126,24-05-2019,24-05-2019,Same Day,EH-14125,Eugene Hildebrand,Home Office,United States,Newport News,Virginia,South,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",69.5,5,20.155,Cards
5003,CA-2019-136126,24-05-2019,24-05-2019,Same Day,EH-14125,Eugene Hildebrand,Home Office,United States,Newport News,Virginia,South,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,191.6,4,91.968,COD
8482,CA-2019-138583,24-05-2019,28-05-2019,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,16.656,3,3.3312,Online
2986,CA-2019-139269,25-05-2019,30-05-2019,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Columbus,Georgia,South,FUR-FU-10000755,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,24.96,4,6.24,Online
2987,CA-2019-139269,25-05-2019,30-05-2019,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Columbus,Georgia,South,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",19.36,2,9.2928,COD
2988,CA-2019-139269,25-05-2019,30-05-2019,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Columbus,Georgia,South,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",1267.65,9,152.118,COD
1274,CA-2019-119186,26-05-2019,26-05-2019,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,Central,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,10.368,2,3.6288,Online
1275,CA-2019-119186,26-05-2019,26-05-2019,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,Central,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,388.43,5,-88.784,Cards
1276,CA-2019-119186,26-05-2019,26-05-2019,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),14.352,3,5.2026,COD
1277,CA-2019-119186,26-05-2019,26-05-2019,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,Central,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,63.992,1,-7.1991,Cards
1639,CA-2019-157266,26-05-2019,06-01-2019,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,East,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),19.44,3,9.3312,Cards
1640,CA-2019-157266,26-05-2019,06-01-2019,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,East,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,2,4.4344,COD
1641,CA-2019-157266,26-05-2019,06-01-2019,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,East,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",12.7,2,5.842,COD
1642,CA-2019-157266,26-05-2019,06-01-2019,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,3,17.3754,Online
3214,CA-2019-132409,26-05-2019,06-01-2019,Standard Class,TH-21235,Tiffany House,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",1.504,1,0.1692,Cards
3215,CA-2019-132409,26-05-2019,06-01-2019,Standard Class,TH-21235,Tiffany House,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,34.848,2,6.534,COD
6605,CA-2019-148852,26-05-2019,31-05-2019,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,West,OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",5.94,3,0,Cards
6606,CA-2019-148852,26-05-2019,31-05-2019,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,West,OFF-PA-10001293,Office Supplies,Paper,Xerox 1946,45.36,7,21.7728,Cards
6607,CA-2019-148852,26-05-2019,31-05-2019,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,West,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,211.168,4,23.7564,Online
6608,CA-2019-148852,26-05-2019,31-05-2019,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,484.704,6,-84.8232,Cards
6609,CA-2019-148852,26-05-2019,31-05-2019,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,West,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,371.976,3,116.2425,Online
9276,CA-2019-113236,26-05-2019,29-05-2019,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Delray Beach,Florida,South,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,184.704,6,13.8528,COD
9277,CA-2019-113236,26-05-2019,29-05-2019,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Delray Beach,Florida,South,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,47.92,2,11.98,Cards
9501,CA-2019-149237,26-05-2019,30-05-2019,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Milwaukee,Wisconsin,Central,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,26.94,3,11.3148,COD
5171,CA-2019-122903,27-05-2019,29-05-2019,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Detroit,Michigan,Central,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,3504.9,5,700.98,Cards
5172,CA-2019-122903,27-05-2019,29-05-2019,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Detroit,Michigan,Central,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,144.12,3,69.1776,Online
5173,CA-2019-122903,27-05-2019,29-05-2019,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Detroit,Michigan,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,314.55,3,150.984,Cards
7605,CA-2019-101791,27-05-2019,31-05-2019,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,25.176,3,-33.3582,Online
7606,CA-2019-101791,27-05-2019,31-05-2019,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,5.584,2,-1.6752,Online
7607,CA-2019-101791,27-05-2019,31-05-2019,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Chicago,Illinois,Central,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,1297.368,9,97.3026,COD
7869,CA-2019-136994,27-05-2019,06-02-2019,Standard Class,LS-17245,Lynn Smith,Consumer,United States,Los Angeles,California,West,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",13.38,2,6.1548,Online
853,CA-2019-113747,28-05-2019,06-04-2019,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Jackson,Mississippi,South,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",185.88,6,50.1876,COD
3169,CA-2019-138695,28-05-2019,06-03-2019,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Tallahassee,Florida,South,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,390.272,8,-24.392,Cards
3170,CA-2019-138695,28-05-2019,06-03-2019,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Tallahassee,Florida,South,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),62.192,13,19.435,COD
3421,CA-2019-134803,28-05-2019,06-03-2019,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,West,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,262.24,2,78.672,Online
3422,CA-2019-134803,28-05-2019,06-03-2019,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,West,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,182.72,8,84.0512,Online
3423,CA-2019-134803,28-05-2019,06-03-2019,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,West,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,131.6,7,7.896,COD
3424,CA-2019-134803,28-05-2019,06-03-2019,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,West,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",22.72,4,7.384,COD
3425,CA-2019-134803,28-05-2019,06-03-2019,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,558.4,2,41.88,COD
3532,CA-2019-155565,28-05-2019,28-05-2019,Same Day,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,East,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,54.9,5,15.372,Online
7315,CA-2019-121377,28-05-2019,06-02-2019,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Park Ridge,Illinois,Central,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,286.4,1,25.06,Cards
534,CA-2019-168753,29-05-2019,06-01-2019,Second Class,RL-19615,Rob Lucas,Consumer,United States,Montgomery,Alabama,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,979.95,5,274.386,Online
535,CA-2019-168753,29-05-2019,06-01-2019,Second Class,RL-19615,Rob Lucas,Consumer,United States,Montgomery,Alabama,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,22.75,5,11.375,Online
3958,CA-2019-156573,29-05-2019,06-02-2019,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Nashville,Tennessee,South,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,11.277,3,-8.6457,Cards
3959,CA-2019-156573,29-05-2019,06-02-2019,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Nashville,Tennessee,South,OFF-AR-10003732,Office Supplies,Art,Newell 333,4.448,2,0.3336,COD
3960,CA-2019-156573,29-05-2019,06-02-2019,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Nashville,Tennessee,South,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,44.76,3,14.547,Online
501,US-2019-105578,30-05-2019,06-04-2019,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,22.62,2,-15.08,Online
502,US-2019-105578,30-05-2019,06-04-2019,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,14.952,2,-11.9616,Online
503,US-2019-105578,30-05-2019,06-04-2019,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,2,50.098,Cards
504,US-2019-105578,30-05-2019,06-04-2019,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,West,OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,2.376,3,-1.9008,COD
505,US-2019-105578,30-05-2019,06-04-2019,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,West,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",32.792,1,11.8871,COD
979,CA-2019-145499,30-05-2019,31-05-2019,First Class,RW-19690,Robert Waldorf,Consumer,United States,Wilmington,North Carolina,South,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,3.282,2,-2.6256,Cards
1234,CA-2019-153682,30-05-2019,06-01-2019,First Class,BG-11695,Brooke Gillingham,Corporate,United States,Cincinnati,Ohio,East,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,839.988,2,69.999,Online
5301,CA-2019-113831,30-05-2019,06-03-2019,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Springfield,Virginia,South,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,2275.5,10,386.835,Online
5302,CA-2019-113831,30-05-2019,06-03-2019,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Springfield,Virginia,South,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1979.7,6,653.301,COD
5303,CA-2019-113831,30-05-2019,06-03-2019,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Springfield,Virginia,South,OFF-LA-10001297,Office Supplies,Labels,Avery 473,62.1,6,29.808,Cards
5471,CA-2019-158547,30-05-2019,06-04-2019,Standard Class,JM-16195,Justin MacKendrick,Consumer,United States,Hamilton,Ohio,East,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,123.92,5,9.294,Online
